Transaction_ID,Date,Branch,Product_Category,Product_Name,Unit_Price,Quantity,Total_Price_Before_Disc,Discount_Amount,Net_Sales,Customer_Type,Payment_Method,Satisfaction_Score,Return_Flag
TXN-20240259,6/17/2024,Phuket,Home & Living,Air Purifier,4200,4,16800,0,16800,Regular,QR Code,5,No
TXN-20240277,6/17/2024,Bangkok Main,Home & Living,Coffee Maker,3500,1,3500,0,3500,Regular,Cash,5,No
TXN-20240149,6/18/2024,Bangkok Main,Fashion,Denim Jeans,1200,2,2400,360,2040,Regular,Credit Card,4,No
TXN-20240172,6/18/2024,Khon Kaen,Home & Living,Desk Lamp,790,1,790,0,790,Regular,Credit Card,5,No
TXN-20240734,6/18/2024,Bangkok Main,Electronics,Tablet Air,18500,2,37000,0,37000,Regular,QR Code,5,No
TXN-20240990,6/18/2024,Bangkok Sathorn,Fashion,Sneakers Run,2500,2,5000,750,4250,Regular,Cash,5,No
TXN-20240159,6/19/2024,Chiang Mai,Fashion,Leather Bag,3500,1,3500,525,2975,Regular,QR Code,5,No
TXN-20240716,6/19/2024,Bangkok Main,Fashion,Formal Shirt,890,2,1780,267,1513,Member,Credit Card,5,No
TXN-20240867,6/19/2024,Bangkok Main,Electronics,Tablet Air,18500,1,18500,0,18500,Member,Cash,5,No
TXN-20241056,6/19/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,3,135000,0,135000,Regular,Cash,5,No
TXN-20240736,6/20/2024,Chiang Mai,Electronics,Smart Watch V2,8900,2,17800,0,17800,Regular,Cash,5,No
TXN-20241019,6/20/2024,Bangkok Sathorn,Fashion,Leather Bag,3500,2,7000,1050,5950,Regular,QR Code,4,No
TXN-20241267,6/20/2024,Bangkok Sathorn,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Member,Cash,2,No
TXN-20240258,6/21/2024,Khon Kaen,Electronics,Smart Watch V2,8900,1,8900,0,8900,Regular,Credit Card,2,Yes
TXN-20240925,6/21/2024,Phuket,Home & Living,Air Purifier,4200,1,4200,0,4200,Member,QR Code,4,No
TXN-20241011,6/21/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,2,50000,0,50000,Regular,Cash,3,No
TXN-20241136,6/21/2024,Bangkok Sathorn,Fashion,Sneakers Run,2500,1,2500,375,2125,Regular,QR Code,1,No
TXN-20241159,6/21/2024,Bangkok Main,Home & Living,Bed Sheet Set,1800,3,5400,0,5400,Member,Credit Card,4,No
TXN-20241304,6/21/2024,Khon Kaen,Electronics,Smartphone X1,25000,1,25000,0,25000,Regular,Credit Card,4,No
TXN-20240288,6/22/2024,Bangkok Main,Fashion,Leather Bag,3500,1,3500,525,2975,Regular,Cash,4,No
TXN-20240479,6/22/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,2,11000,0,11000,Regular,Cash,1,Yes
TXN-20240584,6/22/2024,Khon Kaen,Electronics,Headphones Pro,5500,1,5500,275,5225,VIP,Cash,1,Yes
TXN-20240710,6/22/2024,Bangkok Sathorn,Fashion,Denim Jeans,1200,1,1200,180,1020,Regular,QR Code,4,No
TXN-20240923,6/22/2024,Bangkok Sathorn,Fashion,Formal Shirt,890,2,1780,267,1513,Regular,Cash,3,No
TXN-20241291,6/22/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,2,90000,0,90000,Member,QR Code,1,No
TXN-20240083,6/23/2024,Bangkok Main,Electronics,Tablet Air,18500,1,18500,0,18500,Regular,QR Code,5,No
TXN-20240133,6/23/2024,Khon Kaen,Electronics,Smartphone X1,25000,4,100000,0,100000,Regular,Cash,5,No
TXN-20240171,6/23/2024,Chiang Mai,Electronics,Headphones Pro,5500,2,11000,0,11000,Member,Cash,2,Yes
TXN-20240312,6/23/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,1,25000,0,25000,Member,Cash,4,No
TXN-20240370,6/23/2024,Bangkok Main,Home & Living,Bed Sheet Set,1800,4,7200,0,7200,Regular,Cash,4,No
TXN-20240875,6/23/2024,Phuket,Home & Living,Air Purifier,4200,1,4200,0,4200,Member,QR Code,2,No
TXN-20240176,6/24/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,0,8900,Regular,QR Code,5,No
TXN-20240714,6/24/2024,Chiang Mai,Fashion,Leather Bag,3500,1,3500,525,2975,Member,Cash,2,No
TXN-20241303,6/24/2024,Khon Kaen,Fashion,Formal Shirt,890,2,1780,356,1424,VIP,Cash,4,No
TXN-20241469,6/24/2024,Bangkok Sathorn,Fashion,Denim Jeans,1200,2,2400,480,1920,VIP,QR Code,4,No
TXN-20240220,6/25/2024,Chiang Mai,Home & Living,Desk Lamp,790,1,790,0,790,Regular,QR Code,5,No
TXN-20240322,6/25/2024,Phuket,Electronics,Tablet Air,18500,3,55500,0,55500,Regular,Credit Card,4,No
TXN-20240426,6/25/2024,Bangkok Sathorn,Fashion,Leather Bag,3500,1,3500,525,2975,Regular,Credit Card,1,No
TXN-20241137,6/25/2024,Phuket,Fashion,Formal Shirt,890,2,1780,267,1513,Regular,Credit Card,3,No
TXN-20241284,6/25/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,0,45000,Regular,QR Code,4,No
TXN-20241379,6/25/2024,Bangkok Sathorn,Electronics,Smart Watch V2,8900,1,8900,445,8455,VIP,Cash,5,No
TXN-20241411,6/25/2024,Khon Kaen,Home & Living,Ceramic Vase,550,1,550,0,550,Member,Cash,4,No
TXN-20241415,6/25/2024,Bangkok Main,Fashion,Summer T-Shirt,450,1,450,67.5,382.5,Regular,Cash,3,No
TXN-20240094,6/26/2024,Phuket,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,QR Code,4,No
TXN-20240300,6/26/2024,Bangkok Main,Home & Living,Coffee Maker,3500,2,7000,0,7000,Regular,Credit Card,4,No
TXN-20240796,6/26/2024,Bangkok Main,Electronics,Smartphone X1,25000,3,75000,3750,71250,VIP,Cash,1,Yes
TXN-20241112,6/26/2024,Bangkok Main,Fashion,Sneakers Run,2500,1,2500,500,2000,VIP,Cash,5,No
TXN-20240362,6/27/2024,Bangkok Main,Fashion,Sneakers Run,2500,3,7500,1125,6375,Regular,Credit Card,5,No
TXN-20240381,6/27/2024,Bangkok Main,Home & Living,Coffee Maker,3500,1,3500,0,3500,Member,QR Code,4,No
TXN-20240639,6/27/2024,Phuket,Fashion,Formal Shirt,890,2,1780,267,1513,Regular,QR Code,5,No
TXN-20241427,6/27/2024,Bangkok Main,Home & Living,Desk Lamp,790,2,1580,0,1580,Regular,Cash,3,No
TXN-20240197,6/28/2024,Bangkok Main,Home & Living,Desk Lamp,790,2,1580,0,1580,Member,QR Code,5,No
TXN-20240396,6/28/2024,Bangkok Main,Fashion,Sneakers Run,2500,1,2500,375,2125,Member,Cash,4,No
TXN-20240485,6/28/2024,Chiang Mai,Fashion,Denim Jeans,1200,1,1200,180,1020,Regular,QR Code,4,No
TXN-20240542,6/28/2024,Phuket,Electronics,Laptop Pro 14,45000,5,225000,0,225000,Regular,Credit Card,4,No
TXN-20241380,6/28/2024,Bangkok Main,Electronics,Smart Watch V2,8900,3,26700,0,26700,Regular,QR Code,4,No
TXN-20241387,6/28/2024,Phuket,Home & Living,Desk Lamp,790,1,790,0,790,Member,Credit Card,2,No
TXN-20240565,6/29/2024,Phuket,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Member,QR Code,2,No
TXN-20240874,6/29/2024,Phuket,Electronics,Headphones Pro,5500,1,5500,0,5500,Regular,Credit Card,3,No
TXN-20240930,6/29/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,1,45000,0,45000,Regular,QR Code,3,No
TXN-20240969,6/29/2024,Phuket,Electronics,Smartphone X1,25000,1,25000,0,25000,Regular,Credit Card,5,No
TXN-20240207,6/30/2024,Chiang Mai,Home & Living,Ceramic Vase,550,2,1100,0,1100,Regular,Credit Card,3,Yes
TXN-20240466,6/30/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,1,25000,0,25000,Regular,Credit Card,5,Yes
TXN-20240701,6/30/2024,Chiang Mai,Fashion,Summer T-Shirt,450,1,450,67.5,382.5,Regular,Credit Card,3,No
TXN-20240901,6/30/2024,Bangkok Main,Home & Living,Coffee Maker,3500,2,7000,0,7000,Regular,Credit Card,4,No
TXN-20241053,6/30/2024,Chiang Mai,Fashion,Sneakers Run,2500,2,5000,750,4250,Regular,Cash,5,No
TXN-20241212,6/30/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,2,50000,0,50000,Regular,Credit Card,4,No
TXN-20241402,6/30/2024,Bangkok Main,Fashion,Leather Bag,3500,2,7000,1050,5950,Regular,QR Code,4,No
TXN-20241466,6/30/2024,Bangkok Main,Fashion,Formal Shirt,890,1,890,133.5,756.5,Member,Cash,5,No
TXN-20240500,7/1/2024,Phuket,Fashion,Leather Bag,3500,1,3500,0,3500,Regular,QR Code,3,No
TXN-20240628,7/1/2024,Phuket,Electronics,Smartphone X1,25000,2,50000,5196.79,44803.21,Member,Credit Card,4,No
TXN-20240832,7/1/2024,Bangkok Main,Fashion,Leather Bag,3500,1,3500,0,3500,Regular,Cash,3,No
TXN-20241035,7/1/2024,Khon Kaen,Home & Living,Ceramic Vase,550,2,1100,0,1100,Regular,Cash,2,No
TXN-20241439,7/1/2024,Phuket,Home & Living,Coffee Maker,3500,2,7000,0,7000,Regular,QR Code,2,No
TXN-20240042,7/2/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,1171.52,7728.48,Regular,QR Code,4,No
TXN-20240246,7/2/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,1097.02,4402.98,Regular,Credit Card,3,Yes
TXN-20240411,7/2/2024,Bangkok Main,Fashion,Sneakers Run,2500,5,12500,0,12500,Member,QR Code,4,No
TXN-20240699,7/2/2024,Bangkok Main,Fashion,Denim Jeans,1200,2,2400,0,2400,Member,Cash,3,No
TXN-20240876,7/2/2024,Bangkok Main,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,Credit Card,3,No
TXN-20240110,7/3/2024,Bangkok Main,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,Credit Card,5,No
TXN-20240697,7/3/2024,Chiang Mai,Fashion,Formal Shirt,890,1,890,0,890,Regular,QR Code,4,No
TXN-20241431,7/3/2024,Chiang Mai,Electronics,Headphones Pro,5500,1,5500,600.71,4899.29,Member,QR Code,4,No
TXN-20240253,7/4/2024,Khon Kaen,Electronics,Headphones Pro,5500,2,11000,1942.67,9057.33,Member,Credit Card,4,No
TXN-20240462,7/4/2024,Chiang Mai,Electronics,Smartphone X1,25000,1,25000,4725.63,20274.37,Member,Credit Card,4,No
TXN-20240577,7/4/2024,Bangkok Main,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Member,Credit Card,3,No
TXN-20241487,7/4/2024,Khon Kaen,Home & Living,Ceramic Vase,550,3,1650,0,1650,Regular,QR Code,3,No
TXN-20240283,7/5/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,596.97,4903.03,Member,Credit Card,2,No
TXN-20240413,7/5/2024,Phuket,Electronics,Headphones Pro,5500,1,5500,949.83,4550.17,Regular,Cash,1,No
TXN-20240507,7/5/2024,Bangkok Main,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,QR Code,2,Yes
TXN-20240636,7/5/2024,Phuket,Home & Living,Bed Sheet Set,1800,4,7200,0,7200,Regular,Credit Card,4,No
TXN-20241246,7/6/2024,Chiang Mai,Electronics,Smartphone X1,25000,1,25000,3189.93,21810.07,Regular,QR Code,5,No
TXN-20241258,7/6/2024,Phuket,Fashion,Leather Bag,3500,1,3500,0,3500,Regular,Cash,5,No
TXN-20241334,7/6/2024,Phuket,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Cash,4,No
TXN-20240032,7/7/2024,Phuket,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,QR Code,5,No
TXN-20240046,7/7/2024,Bangkok Main,Home & Living,Desk Lamp,790,4,3160,0,3160,Regular,QR Code,4,No
TXN-20240399,7/7/2024,Phuket,Fashion,Leather Bag,3500,2,7000,0,7000,Member,QR Code,5,No
TXN-20240816,7/7/2024,Phuket,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,Cash,5,No
TXN-20240977,7/7/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,2,90000,15765.78,74234.22,Member,Credit Card,1,No
TXN-20240238,7/8/2024,Khon Kaen,Fashion,Leather Bag,3500,1,3500,0,3500,Member,QR Code,4,No
TXN-20240390,7/8/2024,Chiang Mai,Electronics,Headphones Pro,5500,1,5500,594.94,4905.06,Regular,QR Code,5,No
TXN-20240530,7/8/2024,Phuket,Electronics,Smartphone X1,25000,1,25000,4115.47,20884.53,Member,Cash,3,No
TXN-20240631,7/8/2024,Bangkok Main,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,Credit Card,3,No
TXN-20240801,7/8/2024,Bangkok Main,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Credit Card,5,No
TXN-20241084,7/8/2024,Khon Kaen,Electronics,Tablet Air,18500,1,18500,2417,16083,Member,Credit Card,4,No
TXN-20241167,7/8/2024,Phuket,Fashion,Leather Bag,3500,1,3500,0,3500,Member,Cash,3,No
TXN-20240170,7/9/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,1,45000,6637.78,38362.22,Member,QR Code,4,No
TXN-20240403,7/9/2024,Khon Kaen,Electronics,Tablet Air,18500,1,18500,3472.11,15027.89,Member,Cash,3,No
TXN-20241048,7/9/2024,Phuket,Home & Living,Coffee Maker,3500,1,3500,0,3500,Member,Credit Card,5,No
TXN-20241227,7/9/2024,Bangkok Sathorn,Fashion,Summer T-Shirt,450,1,450,0,450,Member,QR Code,3,No
TXN-20241251,7/9/2024,Bangkok Sathorn,Home & Living,Ceramic Vase,550,2,1100,55,1045,VIP,QR Code,5,No
TXN-20240524,7/10/2024,Bangkok Main,Fashion,Leather Bag,3500,2,7000,0,7000,Regular,QR Code,4,No
TXN-20240662,7/10/2024,Bangkok Sathorn,Home & Living,Coffee Maker,3500,1,3500,0,3500,Regular,QR Code,4,No
TXN-20240837,7/10/2024,Khon Kaen,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,Credit Card,3,No
TXN-20240852,7/10/2024,Phuket,Electronics,Laptop Pro 14,45000,2,90000,13580.84,76419.16,Member,Credit Card,4,No
TXN-20241130,7/10/2024,Chiang Mai,Fashion,Sneakers Run,2500,2,5000,0,5000,Regular,Cash,5,No
TXN-20241403,7/10/2024,Chiang Mai,Electronics,Headphones Pro,5500,1,5500,1035.62,4464.38,Regular,Credit Card,2,Yes
TXN-20240045,7/11/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,1,45000,6688.38,38311.62,Regular,Credit Card,4,No
TXN-20240221,7/11/2024,Bangkok Main,Fashion,Sneakers Run,2500,1,2500,125,2375,VIP,Credit Card,5,No
TXN-20240989,7/11/2024,Phuket,Electronics,Laptop Pro 14,45000,1,45000,7350.64,37649.36,Member,Cash,3,Yes
TXN-20241018,7/11/2024,Khon Kaen,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,QR Code,5,No
TXN-20241355,7/11/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,2,50000,5281.44,44718.56,Regular,Credit Card,1,Yes
TXN-20240100,7/12/2024,Chiang Mai,Electronics,Smart Watch V2,8900,2,17800,3209.5,14590.5,Regular,Credit Card,3,No
TXN-20240193,7/12/2024,Phuket,Electronics,Smartphone X1,25000,2,50000,7028.23,42971.77,Regular,Credit Card,3,No
TXN-20240323,7/12/2024,Phuket,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,QR Code,2,No
TXN-20241274,7/12/2024,Khon Kaen,Home & Living,Desk Lamp,790,1,790,0,790,Member,QR Code,2,No
TXN-20240888,7/13/2024,Bangkok Main,Fashion,Denim Jeans,1200,1,1200,0,1200,Regular,Credit Card,4,No
TXN-20241093,7/13/2024,Bangkok Sathorn,Fashion,Formal Shirt,890,3,2670,0,2670,Regular,QR Code,3,No
TXN-20241192,7/13/2024,Phuket,Fashion,Leather Bag,3500,2,7000,0,7000,Regular,Cash,4,No
TXN-20241396,7/13/2024,Phuket,Electronics,Smart Watch V2,8900,1,8900,1739.24,7160.76,Regular,Credit Card,3,Yes
TXN-20241428,7/13/2024,Bangkok Sathorn,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Member,Credit Card,4,No
TXN-20241435,7/13/2024,Phuket,Fashion,Denim Jeans,1200,1,1200,0,1200,Regular,QR Code,4,No
TXN-20240064,7/14/2024,Khon Kaen,Electronics,Smart Watch V2,8900,3,26700,3955.41,22744.59,Regular,Cash,3,No
TXN-20240509,7/14/2024,Khon Kaen,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,Credit Card,4,No
TXN-20241144,7/14/2024,Phuket,Electronics,Headphones Pro,5500,1,5500,801.04,4698.96,Member,QR Code,1,Yes
TXN-20241160,7/14/2024,Bangkok Main,Fashion,Sneakers Run,2500,3,7500,0,7500,Regular,QR Code,4,No
TXN-20240440,7/15/2024,Bangkok Main,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,Cash,4,No
TXN-20240877,7/15/2024,Phuket,Electronics,Smartphone X1,25000,1,25000,3097.03,21902.97,Regular,Cash,2,No
TXN-20241220,7/15/2024,Khon Kaen,Fashion,Summer T-Shirt,450,1,450,0,450,Member,Credit Card,5,No
TXN-20241365,7/15/2024,Chiang Mai,Home & Living,Desk Lamp,790,1,790,0,790,Regular,Cash,4,No
TXN-20241473,7/15/2024,Chiang Mai,Fashion,Denim Jeans,1200,2,2400,0,2400,Regular,Cash,3,No
TXN-20240168,7/16/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,1,45000,7045.74,37954.26,Regular,QR Code,4,No
TXN-20240397,7/16/2024,Chiang Mai,Electronics,Smartphone X1,25000,1,25000,4694.13,20305.87,Regular,QR Code,4,No
TXN-20241286,7/16/2024,Chiang Mai,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,QR Code,4,No
TXN-20240024,7/17/2024,Phuket,Home & Living,Ceramic Vase,550,1,550,0,550,Regular,Credit Card,4,No
TXN-20240105,7/17/2024,Phuket,Fashion,Formal Shirt,890,1,890,0,890,Regular,QR Code,4,No
TXN-20240317,7/17/2024,Bangkok Main,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,Credit Card,3,No
TXN-20240360,7/17/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,1720.92,7179.08,Regular,Credit Card,5,No
TXN-20240670,7/17/2024,Phuket,Home & Living,Coffee Maker,3500,1,3500,175,3325,VIP,QR Code,4,No
TXN-20241305,7/17/2024,Chiang Mai,Fashion,Formal Shirt,890,1,890,0,890,Regular,Credit Card,5,No
TXN-20240112,7/18/2024,Bangkok Main,Electronics,Tablet Air,18500,1,18500,2778.72,15721.28,Regular,Credit Card,4,No
TXN-20240114,7/19/2024,Khon Kaen,Electronics,Headphones Pro,5500,1,5500,879.05,4620.95,Regular,Credit Card,4,No
TXN-20240145,7/19/2024,Khon Kaen,Fashion,Formal Shirt,890,1,890,0,890,Regular,QR Code,2,No
TXN-20240914,7/19/2024,Chiang Mai,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,Credit Card,4,No
TXN-20241199,7/19/2024,Chiang Mai,Home & Living,Air Purifier,4200,2,8400,0,8400,Regular,QR Code,3,No
TXN-20240029,7/20/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,1,45000,7229.7,37770.3,Member,Cash,3,No
TXN-20240189,7/20/2024,Bangkok Main,Fashion,Summer T-Shirt,450,1,450,0,450,Member,Cash,4,No
TXN-20240329,7/20/2024,Bangkok Sathorn,Fashion,Formal Shirt,890,1,890,0,890,Regular,Cash,4,No
TXN-20240829,7/20/2024,Chiang Mai,Fashion,Leather Bag,3500,2,7000,0,7000,Regular,Cash,3,No
TXN-20240959,7/20/2024,Chiang Mai,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,Credit Card,3,No
TXN-20241392,7/20/2024,Bangkok Main,Electronics,Smartphone X1,25000,1,25000,3006.83,21993.17,Member,Credit Card,5,No
TXN-20241465,7/20/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,6551.11,38448.89,Regular,QR Code,3,Yes
TXN-20240071,7/22/2024,Phuket,Fashion,Leather Bag,3500,1,3500,0,3500,Regular,Cash,3,No
TXN-20240157,7/23/2024,Bangkok Main,Electronics,Smartphone X1,25000,5,125000,22459.16,102540.84,Member,Cash,3,Yes
TXN-20240271,7/23/2024,Chiang Mai,Fashion,Denim Jeans,1200,1,1200,0,1200,Regular,QR Code,5,No
TXN-20240393,7/23/2024,Bangkok Main,Electronics,Tablet Air,18500,2,37000,7273.52,29726.48,Member,Credit Card,4,No
TXN-20240419,7/23/2024,Phuket,Electronics,Tablet Air,18500,2,37000,6383.96,30616.04,Regular,Credit Card,3,Yes
TXN-20240623,7/23/2024,Khon Kaen,Home & Living,Ceramic Vase,550,1,550,0,550,Member,QR Code,3,No
TXN-20240711,7/23/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,2,11000,1282.28,9717.72,Regular,QR Code,4,No
TXN-20240898,7/23/2024,Phuket,Electronics,Tablet Air,18500,1,18500,4562.72,13937.28,VIP,Credit Card,4,No
TXN-20241173,7/23/2024,Phuket,Fashion,Denim Jeans,1200,1,1200,0,1200,Regular,Credit Card,3,No
TXN-20241206,7/23/2024,Bangkok Main,Fashion,Leather Bag,3500,1,3500,0,3500,Regular,QR Code,4,No
TXN-20241369,7/23/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,1000.88,4499.12,Member,Cash,3,No
TXN-20241420,7/23/2024,Bangkok Sathorn,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Cash,4,No
TXN-20240008,7/24/2024,Phuket,Home & Living,Coffee Maker,3500,2,7000,0,7000,Regular,Cash,3,No
TXN-20240371,7/24/2024,Bangkok Sathorn,Home & Living,Desk Lamp,790,1,790,0,790,Regular,QR Code,3,No
TXN-20240785,7/24/2024,Khon Kaen,Fashion,Denim Jeans,1200,3,3600,0,3600,Regular,Credit Card,5,No
TXN-20240822,7/24/2024,Chiang Mai,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,Cash,3,No
TXN-20240270,7/25/2024,Bangkok Sathorn,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Credit Card,5,No
TXN-20240418,7/25/2024,Bangkok Main,Home & Living,Air Purifier,4200,2,8400,0,8400,Regular,Credit Card,4,No
TXN-20240658,7/25/2024,Bangkok Sathorn,Fashion,Formal Shirt,890,1,890,0,890,Member,QR Code,4,No
TXN-20241010,7/25/2024,Khon Kaen,Electronics,Smart Watch V2,8900,2,17800,3289.55,14510.45,Regular,Cash,4,No
TXN-20240143,7/26/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,4,74000,8133.02,65866.98,Regular,QR Code,3,No
TXN-20240219,7/26/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,5,92500,16455.17,76044.83,Regular,Cash,4,No
TXN-20240548,7/26/2024,Bangkok Sathorn,Fashion,Summer T-Shirt,450,1,450,0,450,Member,QR Code,5,No
TXN-20240871,7/26/2024,Bangkok Sathorn,Home & Living,Desk Lamp,790,1,790,0,790,Regular,Credit Card,4,No
TXN-20240234,7/27/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,1,25000,3358.08,21641.92,Regular,QR Code,4,No
TXN-20240286,7/27/2024,Chiang Mai,Fashion,Denim Jeans,1200,1,1200,0,1200,Member,Cash,4,No
TXN-20241014,7/27/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,2,90000,15357.3,74642.7,Member,Cash,3,Yes
TXN-20241113,7/27/2024,Phuket,Electronics,Laptop Pro 14,45000,1,45000,5121.5,39878.5,Member,Cash,3,No
TXN-20241188,7/27/2024,Khon Kaen,Electronics,Tablet Air,18500,1,18500,3247.58,15252.42,Regular,Cash,1,Yes
TXN-20240308,7/28/2024,Khon Kaen,Electronics,Tablet Air,18500,1,18500,2456.75,16043.25,Member,QR Code,3,No
TXN-20240659,7/28/2024,Bangkok Main,Fashion,Formal Shirt,890,4,3560,0,3560,Regular,QR Code,4,No
TXN-20240098,7/29/2024,Chiang Mai,Electronics,Headphones Pro,5500,1,5500,741.23,4758.77,Regular,Credit Card,4,No
TXN-20240671,7/29/2024,Bangkok Sathorn,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,Credit Card,4,No
TXN-20240750,7/29/2024,Bangkok Main,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Cash,4,No
TXN-20241233,7/29/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,1056.76,7843.24,Regular,Cash,2,Yes
TXN-20241430,7/29/2024,Phuket,Fashion,Leather Bag,3500,3,10500,0,10500,Regular,Cash,1,No
TXN-20240191,7/31/2024,Bangkok Sathorn,Fashion,Summer T-Shirt,450,1,450,0,450,Member,Cash,3,No
TXN-20240311,7/31/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,1,45000,6509.39,38490.61,Regular,QR Code,4,No
TXN-20240427,7/31/2024,Phuket,Fashion,Formal Shirt,890,3,2670,0,2670,Regular,Credit Card,5,No
TXN-20240843,7/31/2024,Phuket,Electronics,Tablet Air,18500,2,37000,4412.59,32587.41,Regular,Cash,4,No
TXN-20241422,7/31/2024,Bangkok Sathorn,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,Cash,2,No
TXN-20240257,8/1/2024,Phuket,Fashion,Summer T-Shirt,450,2,900,0,900,Regular,Cash,3,No
TXN-20240302,8/1/2024,Chiang Mai,Home & Living,Ceramic Vase,550,1,550,0,550,Member,Cash,1,Yes
TXN-20240848,8/1/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,1,5500,689.9,4810.1,Regular,Cash,4,No
TXN-20241377,8/1/2024,Chiang Mai,Home & Living,Bed Sheet Set,1800,2,3600,0,3600,Member,QR Code,3,No
TXN-20240022,8/2/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,953.77,4546.23,Member,QR Code,1,Yes
TXN-20240612,8/2/2024,Chiang Mai,Home & Living,Coffee Maker,3500,1,3500,0,3500,Regular,Cash,4,No
TXN-20240819,8/2/2024,Bangkok Sathorn,Fashion,Leather Bag,3500,1,3500,0,3500,Regular,Cash,4,No
TXN-20241320,8/2/2024,Chiang Mai,Fashion,Leather Bag,3500,5,17500,0,17500,Regular,Credit Card,5,No
TXN-20241363,8/2/2024,Phuket,Home & Living,Desk Lamp,790,1,790,0,790,Regular,QR Code,3,No
TXN-20240010,8/3/2024,Phuket,Electronics,Smartphone X1,25000,1,25000,4875.31,20124.69,Regular,Cash,2,Yes
TXN-20240048,8/3/2024,Phuket,Electronics,Smartphone X1,25000,3,75000,12958.08,62041.92,VIP,QR Code,4,No
TXN-20240349,8/3/2024,Bangkok Main,Home & Living,Ceramic Vase,550,1,550,0,550,Regular,QR Code,4,No
TXN-20240187,8/4/2024,Bangkok Main,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,QR Code,5,No
TXN-20240206,8/4/2024,Phuket,Fashion,Leather Bag,3500,3,10500,525,9975,VIP,Cash,3,No
TXN-20240742,8/4/2024,Chiang Mai,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,Credit Card,4,No
TXN-20241337,8/4/2024,Phuket,Electronics,Smartphone X1,25000,1,25000,5209.25,19790.75,VIP,Credit Card,3,No
TXN-20240201,8/5/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,1,25000,4765.15,20234.85,Regular,Credit Card,4,No
TXN-20240506,8/5/2024,Chiang Mai,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,Cash,5,No
